"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @Mooley: My commute has its perks #glossop #broadbottom #commute #peakdistrict #darkpeak #Derbyshire… https://t.co/C5NdhcTL2E",FALSE,0,NA,2015-12-15 13:52:22,FALSE,NA,"676761720216506369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"80","RT @RoyalOakHurdlow: #WeatherWatcher fog 7oC in #PeakDistrict - mizzle - take care on the roads visibility is bad",FALSE,0,NA,2015-12-15 13:52:20,FALSE,NA,"676761712985509888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"81","RT @weatherwhaley: Today's weather at 9:00 in Whaley Bridge. https://t.co/FdLwfk6Z78 #peakdistrict #weather #whaleybridge https://t.co/XtMQ…",FALSE,0,NA,2015-12-15 13:52:19,FALSE,NA,"676761706429837312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"82","Nice eerie trot over The Roaches #PeakDistrict https://t.co/7mRpDOKDRp",FALSE,10,NA,2015-12-15 13:52:12,FALSE,NA,"676761680580317184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcid18",0,FALSE,FALSE,NA,NA
"83","RT @PeakRoutes: A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/RnN2RiEijH",FALSE,0,NA,2015-12-15 13:50:14,FALSE,NA,"676761184226418688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",2,TRUE,FALSE,NA,NA
"84","RT @dean_read: A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/WFnFNwbIjh",FALSE,0,NA,2015-12-15 13:50:12,FALSE,NA,"676761173866487808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",3,TRUE,FALSE,NA,NA
"85","RT @PollardRoy: Burbage Valley with Over Owler Tor and Winyards Nick in the middle distance #peakdistrict https://t.co/HXtReOKRb2",FALSE,0,NA,2015-12-15 13:50:05,FALSE,NA,"676761144124645376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",7,TRUE,FALSE,NA,NA
"86","RT @PeakCottagesLtd: https://t.co/wwg8Au5vWQ are doing train journeys with Santa! #traveltuesday #travel @madederbyshire @peakinfocentres @…",FALSE,0,NA,2015-12-15 13:49:57,FALSE,NA,"676761112109580288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",3,TRUE,FALSE,NA,NA
"87","RT @YHAYoulgreave: As much as we try we can't always provide a stunning view @YHAOfficial @peakdistrict  #misty  #Mist https://t.co/u7bfp42…",FALSE,0,NA,2015-12-15 13:49:52,FALSE,NA,"676761092375371776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YHAOfficial",4,TRUE,FALSE,NA,NA
"88","RT @BigBuddhaFilms: #filming #StillLoved #documentary in the #peakdistrict #filmcrew #filmmakers #femalefilmmakers… https://t.co/26JqicjlLZ",FALSE,0,NA,2015-12-15 13:49:50,FALSE,NA,"676761084733337600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",2,TRUE,FALSE,NA,NA
"89","RT @JuicyBike: Amazing video of #PeakDistrict waterfall blown backwards by crazy wind. Round here we actually call 'em waterups: https://t.…",FALSE,0,NA,2015-12-15 13:49:43,FALSE,NA,"676761055314485249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"90","RT @WinsterHall: We are bedecked! #itsbeginningtolookalotlikechristmas #winster #PeakDistrict https://t.co/tbZ2glXwki",FALSE,0,NA,2015-12-15 13:49:38,FALSE,NA,"676761031981539328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",2,TRUE,FALSE,NA,NA
"91","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-15 13:48:39,FALSE,NA,"676760785901588481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ganikitina43196",63,TRUE,FALSE,NA,NA
"92","RT @peakdistrict: Have you ever wondered about the history of the famous #PeakDistrict millstone? http://t.co/B61KdEsP40 http://t.co/inuCIM…",FALSE,0,NA,2015-12-15 13:47:33,FALSE,NA,"676760510235299840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mulinopods",51,TRUE,FALSE,NA,NA
"93","RT @lauraeastw: Gloomy day #VSCOcam #PeakDistrict https://t.co/02HP7QNB0r https://t.co/AvD4YF9IZi",FALSE,0,NA,2015-12-15 13:47:29,FALSE,NA,"676760490345963521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"94","RT @palaeolim: Davies: Moorland communities in the @peakdistrict patterns of dominance shifting at different places at different times = pe…",FALSE,0,NA,2015-12-15 13:47:14,FALSE,NA,"676760430426091520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"95","RT @ArtistTracy10: @peakdistrict @BevsfitnessUk ooooo soon be walking pass this exciting <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/ROewNkkzrQ",FALSE,0,NA,2015-12-15 13:47:04,FALSE,NA,"676760386805366784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",7,TRUE,FALSE,NA,NA
"96","RT @ChillTuup: More nature and stuff <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B7><U+00BB> #LiveChill #Dovedale #PeakDistrict #derbyshire #England #mountains… https://t.co/fHwjR5uS2G",FALSE,0,NA,2015-12-15 13:46:59,FALSE,NA,"676760365095604224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",2,TRUE,FALSE,NA,NA
"97","RT @YHAYoulgreave: As much as we try we can't always provide a stunning view @YHAOfficial @peakdistrict  #misty  #Mist https://t.co/u7bfp42…",FALSE,0,NA,2015-12-15 13:46:57,FALSE,NA,"676760358133067776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",4,TRUE,FALSE,NA,NA
"98","As much as we try we can't always provide a stunning view @YHAOfficial @peakdistrict  #misty  #Mist https://t.co/u7bfp42oMI",FALSE,4,NA,2015-12-15 13:45:47,FALSE,NA,"676760063701336066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YHAYoulgreave",4,FALSE,FALSE,NA,NA
"99","More nature and stuff <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B7><U+00BB> #LiveChill #Dovedale #PeakDistrict #derbyshire #England #mountains… https://t.co/fHwjR5uS2G",FALSE,0,NA,2015-12-15 13:44:24,FALSE,NA,"676759716832251904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChillTuup",2,FALSE,FALSE,"-1.73263161","53.01856795"
"100","RT @peakinfocentres: Great to see the #peakdistrict on @BBCCountryfile last night and we are pleased to have the @Wapenmap @ Bakewell VC. h…",FALSE,0,NA,2015-12-15 13:36:16,FALSE,NA,"676757668409774080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PDNPAPlanning",7,TRUE,FALSE,NA,NA
"101","RT @MarkSweens: Under the bridge #hiking #nature #peakdistrict #derbyshire #slipperystones https://t.co/IBFWX4uOeP",FALSE,0,NA,2015-12-15 13:28:15,FALSE,NA,"676755649615785986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABalagu",26,TRUE,FALSE,NA,NA
"102","RT @BettysLove: TY @derbyshireprom1 for inspiring visitors to #PeakDistrict &amp; #Beauty spots in #Derbyshire..#Chatsworth, anyone? ;)
 https:…",FALSE,0,NA,2015-12-15 13:26:22,FALSE,NA,"676755177844666368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyshireprom1",1,TRUE,FALSE,NA,NA
"103","RT @peakinfocentres: Great to see the #peakdistrict on @BBCCountryfile last night and we are pleased to have the @Wapenmap @ Bakewell VC. h…",FALSE,0,NA,2015-12-15 13:17:54,FALSE,NA,"676753045712191488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakGalleryFive",7,TRUE,FALSE,NA,NA
"104","RT @RavenseyeChris: A cold, windy beautiful late afternoon on Carl Wark in the #peakdistrict for #WexMondays ... https://t.co/x7d1xDNFM2",FALSE,0,NA,2015-12-15 13:17:48,FALSE,NA,"676753022609944576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakGalleryFive",9,TRUE,FALSE,NA,NA
"105","@peakdistrict @BevsfitnessUk ooooo soon be walking pass this exciting <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/ROewNkkzrQ",FALSE,11,"peakdistrict",2015-12-15 12:52:34,FALSE,NA,"676746672312053760","16933013","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArtistTracy10",7,FALSE,FALSE,NA,NA
"106","Davies: Moorland communities in the @peakdistrict patterns of dominance shifting at different places at different times = people #BES2015",FALSE,1,NA,2015-12-15 12:19:22,FALSE,NA,"676738315597557760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","palaeolim",1,FALSE,FALSE,NA,NA
"107","RT @WinsterHall: We are bedecked! #itsbeginningtolookalotlikechristmas #winster #PeakDistrict https://t.co/tbZ2glXwki",FALSE,0,NA,2015-12-15 11:57:37,FALSE,NA,"676732844438327296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandJMills",2,TRUE,FALSE,NA,NA
"108","RT @PeakWalks: Take a quick look at a walk through Lathkill Dale in the @peakdistrict.
https://t.co/K2bgTOYLRC",FALSE,0,NA,2015-12-15 11:57:03,FALSE,NA,"676732701009924096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandJMills",3,TRUE,FALSE,NA,NA
"109","RT @RoyalOakHurdlow: @DailyMirror nice mention in your Sat paper about our pub and the great #PeakDistrict - our pies as big as a bum!!! ht…",FALSE,0,NA,2015-12-15 11:56:07,FALSE,NA,"676732467236216832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandJMills",2,TRUE,FALSE,NA,NA
"110","Gloomy day #VSCOcam #PeakDistrict https://t.co/02HP7QNB0r https://t.co/AvD4YF9IZi",FALSE,0,NA,2015-12-15 11:50:21,FALSE,NA,"676731014438350848",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","lauraeastw",1,FALSE,FALSE,NA,NA
"111","We are bedecked! #itsbeginningtolookalotlikechristmas #winster #PeakDistrict https://t.co/tbZ2glXwki",FALSE,1,NA,2015-12-15 11:44:15,FALSE,NA,"676729479482482688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WinsterHall",2,FALSE,FALSE,NA,NA
"112","RT @peakinfocentres: Great to see the #peakdistrict on @BBCCountryfile last night and we are pleased to have the @Wapenmap @ Bakewell VC. h…",FALSE,0,NA,2015-12-15 11:33:20,FALSE,NA,"676726732481814528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flyfishypete",7,TRUE,FALSE,NA,NA
"113","RT @PollardRoy: Chinook over Surprise View #peakdistrict Just need a Zeppelin over Chinley Churn now and I'll be happy :-/ https://t.co/NSC…",FALSE,0,NA,2015-12-15 11:29:44,FALSE,NA,"676725826197585920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steviez10",5,TRUE,FALSE,NA,NA
"114","RT @vpdd: #PeakDistrict break in Winter...? Why not! https://t.co/Jw0dNUoEDk",FALSE,0,NA,2015-12-15 11:29:19,FALSE,NA,"676725722363404288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakRangers",7,TRUE,FALSE,NA,NA
"115","RT @peakdistrict: Two thirds of the High Peak trail resurfacing project has now finished; should all be completed before Christmas! https:/…",FALSE,0,NA,2015-12-15 11:28:16,FALSE,NA,"676725455869878272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakRangers",14,TRUE,FALSE,NA,NA
"116","RT @PollardRoy: Winter rain on Curbar Edge #peakdistrict https://t.co/q6y6vWGTuZ",FALSE,0,NA,2015-12-15 11:27:03,FALSE,NA,"676725152244211712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tpltravelled",4,TRUE,FALSE,NA,NA
"117","RT @dean_read: A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/WFnFNwbIjh",FALSE,0,NA,2015-12-15 11:26:54,FALSE,NA,"676725111949500416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobBarratt",3,TRUE,FALSE,NA,NA
"118","RT @PollardRoy: Chinook over Surprise View #peakdistrict Just need a Zeppelin over Chinley Churn now and I'll be happy :-/ https://t.co/NSC…",FALSE,0,NA,2015-12-15 11:26:34,FALSE,NA,"676725027916619776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakRangers",5,TRUE,FALSE,NA,NA
"119","RT @PollardRoy: Winter rain on Curbar Edge #peakdistrict https://t.co/q6y6vWGTuZ",FALSE,0,NA,2015-12-15 11:26:30,FALSE,NA,"676725011865018368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakRangers",4,TRUE,FALSE,NA,NA
"120","RT @PeakCottagesLtd: https://t.co/wwg8Au5vWQ are doing train journeys with Santa! #traveltuesday #travel @madederbyshire @peakinfocentres @…",FALSE,0,NA,2015-12-15 11:21:40,FALSE,NA,"676723796586401792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldManseGuestHo",3,TRUE,FALSE,NA,NA
"121","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-15 11:19:29,FALSE,NA,"676723247023456256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radanilova13000",63,TRUE,FALSE,NA,NA
"122","Amazing video of #PeakDistrict waterfall blown backwards by crazy wind. Round here we actually call 'em waterups: https://t.co/QahoULmRlb",FALSE,0,NA,2015-12-15 11:08:11,FALSE,NA,"676720404581494784",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JuicyBike",1,FALSE,FALSE,NA,NA
"123","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-15 10:56:23,FALSE,NA,"676717433491558400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billanqtgy1",63,TRUE,FALSE,NA,NA
"124","RT @BigBuddhaFilms: #filming #StillLoved #documentary in the #peakdistrict #filmcrew #filmmakers #femalefilmmakers… https://t.co/26JqicjlLZ",FALSE,0,NA,2015-12-15 10:51:24,FALSE,NA,"676716179562479616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StillLovedDoc",2,TRUE,FALSE,NA,NA
"125","#filming #StillLoved #documentary in the #peakdistrict #filmcrew #filmmakers #femalefilmmakers… https://t.co/26JqicjlLZ",FALSE,0,NA,2015-12-15 10:47:34,FALSE,NA,"676715213077508097",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BigBuddhaFilms",2,FALSE,FALSE,NA,NA
"126","RT @MarkSweens: Misty valley in the Peak District #hiking #derbyshire #nature #peakdistrict https://t.co/8yW6dZx3yK",FALSE,0,NA,2015-12-15 10:18:20,FALSE,NA,"676707857094471684",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monege9",6,TRUE,FALSE,NA,NA
"127","RT @MarkSweens: Stormy skies over Howden Reservoir #peakdistrict #Derbyshire #hiking #mtb #cycling https://t.co/pTQ1isVE1S",FALSE,0,NA,2015-12-15 10:17:42,FALSE,NA,"676707696385462272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monege9",5,TRUE,FALSE,NA,NA
"128","https://t.co/wwg8Au5vWQ are doing train journeys with Santa! #traveltuesday #travel @madederbyshire @peakinfocentres @peakdistrict #Trains",FALSE,0,NA,2015-12-15 10:10:17,FALSE,NA,"676705830964719616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakCottagesLtd",3,FALSE,FALSE,NA,NA
"129","RT @RavenseyeChris: A cold, windy beautiful late afternoon on Carl Wark in the #peakdistrict for #WexMondays ... https://t.co/x7d1xDNFM2",FALSE,0,NA,2015-12-15 09:49:58,FALSE,NA,"676700719819395072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","traceyboylan",9,TRUE,FALSE,NA,NA
"130","Burbage Valley with Over Owler Tor and Winyards Nick in the middle distance #peakdistrict https://t.co/HXtReOKRb2",FALSE,10,NA,2015-12-15 09:43:50,FALSE,NA,"676699174310682624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PollardRoy",7,FALSE,FALSE,NA,NA
"131","RT @Miss_Kate_H: Another great day out in the #PeakDistrict - circuit around Edale. Love the winter colours! #hibernot #escapethecity https…",FALSE,0,NA,2015-12-15 09:40:35,FALSE,NA,"676698358887653376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acbcoaching",2,TRUE,FALSE,NA,NA
"132","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-15 09:34:31,FALSE,NA,"676696829963071488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nifilippova4832",63,TRUE,FALSE,NA,NA
"133","RT @RavenseyeChris: A cold, windy beautiful late afternoon on Carl Wark in the #peakdistrict for #WexMondays ... https://t.co/x7d1xDNFM2",FALSE,0,NA,2015-12-15 09:28:21,FALSE,NA,"676695277030539264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SillyPigsPlay",9,TRUE,FALSE,NA,NA
"134","RT @MarkSweens: Under the bridge #hiking #nature #peakdistrict #derbyshire #slipperystones https://t.co/IBFWX4uOeP",FALSE,0,NA,2015-12-15 09:27:34,FALSE,NA,"676695080288194560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unclejamsan",26,TRUE,FALSE,NA,NA
"135","RT @PeakRoutes: A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/RnN2RiEijH",FALSE,0,NA,2015-12-15 09:16:14,FALSE,NA,"676692228073500672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sawyereurope",2,TRUE,FALSE,NA,NA
"136","RT @dean_read: A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/WFnFNwbIjh",FALSE,0,NA,2015-12-15 09:15:41,FALSE,NA,"676692090277904384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WalksBritain",3,TRUE,FALSE,NA,NA
"137","A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/WFnFNwbIjh",FALSE,4,NA,2015-12-15 09:15:20,FALSE,NA,"676692003414016000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","dean_read",3,FALSE,FALSE,NA,NA
"138","A YouTube playlist of my #PeakDistrict #WildCamping adventures https://t.co/RnN2RiEijH",FALSE,2,NA,2015-12-15 09:15:20,FALSE,NA,"676692003124551680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PeakRoutes",2,FALSE,FALSE,NA,NA
"139","Today's weather at 9:00 in Whaley Bridge. https://t.co/FdLwfk6Z78 #peakdistrict #weather #whaleybridge https://t.co/XtMQhP7fw1",FALSE,1,NA,2015-12-15 09:00:46,FALSE,NA,"676688335725862912",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","weatherwhaley",1,FALSE,FALSE,NA,NA
"140","#WeatherWatcher fog 7oC in #PeakDistrict - mizzle - take care on the roads visibility is bad",FALSE,1,NA,2015-12-15 08:38:56,FALSE,NA,"676682843674791937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoyalOakHurdlow",1,FALSE,FALSE,NA,NA
"141","My commute has its perks #glossop #broadbottom #commute #peakdistrict #darkpeak #Derbyshire… https://t.co/C5NdhcTL2E",FALSE,0,NA,2015-12-15 08:38:03,FALSE,NA,"676682620005150720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mooley",1,FALSE,FALSE,"-1.96667","53.4667"
"142","Free virtual museum app with walking trails for the @peakdistrict https://t.co/DugTzc4mAx 
@peakinfocentres @PeakDistrictUK @PeakDistrictWeb",FALSE,1,NA,2015-12-15 08:13:11,FALSE,NA,"676676363890356224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","audiotrails",1,FALSE,FALSE,NA,NA
"143","Mad Horse Disease - It's spreading folks so take care out there! https://t.co/MY4911WInR #landrover #peakdistrict #peakhorsepower",FALSE,0,NA,2015-12-15 07:26:10,FALSE,NA,"676664528818593793",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","Lowrangers2012",1,FALSE,FALSE,NA,NA
"144","RT @Rosenrot213: Just 5 min's wander from Hook's car park, Carhead rocks #PeakDistrict https://t.co/BNzBBxUNxb",FALSE,0,NA,2015-12-15 07:22:00,FALSE,NA,"676663483606388736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCHDerby",2,TRUE,FALSE,NA,NA
